gene name,Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,Radiality unDir,Stress unDir
CNOT6,2233.269654,5.082634302,-370,2.72E-04,369,0.333333333,0.025063553,3.173286991,100818
KANSL1,974.4662793,4.593260782,-472,2.64E-04,251,0.333333333,0.016907079,3.122144985,46818
C9orf41,162.9788029,5.094069383,-635,2.53E-04,100,0.333333333,0.007274838,3.041211519,7684
TAPT1,151.3521516,5.739361044,-646,2.53E-04,86,0.333333333,0.005306097,3.036246276,5674
CRNKL1,1734.781619,5.006780089,-437,2.67E-04,315,0.333333333,0.019831587,3.140019861,66732
WDYHV1,383.5727406,3.732539596,-535,2.60E-04,196,0.333333333,0.016627883,3.091360477,23312
INO80D,2038.917923,5.912837926,-414,2.69E-04,316,0.333333333,0.020832834,3.151439921,79038
TNIP2,1380.174653,5.628716414,-469,2.65E-04,269,0.333333333,0.015915451,3.124131082,52902
ZCCHC7,1996.825396,4.759740138,-362,2.72E-04,374,0.333333333,0.026372484,3.177259186,101244
DOK3,210.4196093,6.545244327,-653,2.52E-04,87,0.333333333,0.004219671,3.030784508,6030
CHFR,1116.026141,6.854649826,-514,2.62E-04,216,0.333333333,0.014299616,3.101787488,43540
CCDC41,547.2565405,5.478801904,-559,2.58E-04,171,0.333333333,0.012100698,3.078947368,23900
EOMES,385.3509388,6.036880051,-606,2.55E-04,128,0.333333333,0.006802869,3.055610725,12220
GAB3,560.8695294,5.656559307,-569,2.58E-04,163,0.333333333,0.008983168,3.074478649,22548
FBXO38,324.3061825,4.700823862,-586,2.57E-04,147,0.333333333,0.009683606,3.066037736,15032
SUPT16H,3222.729835,3.837575369,-259,2.80E-04,547,0.333333333,0.036935957,3.228401192,164134
SLMAP,343.5239708,4.252570748,-578,2.57E-04,162,0.333333333,0.010746106,3.07000993,16746
EGLN1,1097.160681,5.405126235,-500,2.63E-04,240,0.333333333,0.014583246,3.108738828,41330
RAB18,1465.801221,5.264254833,-442,2.67E-04,290,0.333333333,0.019427877,3.137537239,62996
FAM60A,1616.029648,4.386544635,-396,2.70E-04,360,0.333333333,0.025832056,3.160377358,82316
DENND2D,1436.145053,5.850627999,-480,2.64E-04,259,0.333333333,0.014620902,3.11817279,49928
ELOF1,127.627966,5.910698197,-681,2.51E-04,71,0.333333333,0.003760651,3.017874876,3798
NUP37,4063.736389,4.347847483,-254,2.81E-04,543,0.5,0.035347991,3.230883813,174322
CREBRF,203.3131393,4.802272637,-631,2.54E-04,107,0.333333333,0.006613869,3.041708044,8476
AMMECR1L,1550.548988,5.456576317,-447,2.66E-04,284,0.333333333,0.018070882,3.135054618,65086
ASAP1,1119.549743,5.512553563,-488,2.63E-04,246,0.333333333,0.015299062,3.11469712,45170
ZBTB10,3044.885404,5.432089526,-345,2.74E-04,405,0.333333333,0.025211137,3.185700099,118948
SOAT1,841.3803653,5.257730721,-520,2.61E-04,214,0.333333333,0.013260543,3.098808342,34026
SLC4A1AP,440.9181073,5.316595188,-571,2.58E-04,158,0.333333333,0.010504114,3.073485601,18678
REC8,353.9098897,6.879042106,-622,2.54E-04,112,0.333333333,0.006513494,3.047169811,14310
MND1,234.7659745,1.995730743,-531,2.60E-04,213,0.333333333,0.018822475,3.093346574,17332
BRIP1,2909.717378,4.333702404,-325,2.75E-04,469,0.333333333,0.031204536,3.195630586,127398
ATAD2,1480.74923,3.616590503,-354,2.73E-04,393,0.333333333,0.032807246,3.18123138,87492
POLQ,3369.380899,5.615631145,-294,2.78E-04,442,0.5,0.033618278,3.21102284,147288
FANCE,749.3364276,4.65945743,-506,2.62E-04,231,0.333333333,0.017431965,3.105759682,36320
CMTM2,21.01169958,8.086265659,-814,2.39E-04,24,0.333333333,0.001188731,2.925521351,542
ATRIP,445.384727,5.240371251,-596,2.56E-04,153,0.333333333,0.010765001,3.061072493,21120
HHAT,979.3713333,6.248518909,-514,2.62E-04,211,0.333333333,0.013898333,3.101787488,38290
SESN2,371.5505178,5.391995197,-579,2.57E-04,146,0.333333333,0.010139836,3.069513406,16326
FBXO31,476.1741726,6.313457666,-590,2.56E-04,140,0.333333333,0.008544196,3.063555114,15800
MCM10,1970.941892,3.978649407,-338,2.74E-04,420,0.5,0.032440865,3.18917577,102736
KIF15,2184.840257,3.512716305,-325,2.75E-04,465,0.333333333,0.033205062,3.195630586,108732
RPRM,5912.791046,7.324041589,-324,2.75E-04,426,0.333333333,0.023390275,3.19612711,161832
MAGI3,548.7972564,6.08134599,-566,2.58E-04,161,0.333333333,0.010647914,3.075968222,20820
TP73,1226.513254,5.19844224,-474,2.64E-04,268,0.333333333,0.017452168,3.121648461,50456
TNFAIP8L2,949.7429496,7.514226464,-557,2.59E-04,171,0.333333333,0.009074036,3.079940417,25868
TTC5,220.9487416,5.26119904,-619,2.55E-04,111,0.333333333,0.007419097,3.049652433,9054
CAB39L,400.7340245,6.355282433,-595,2.56E-04,131,0.333333333,0.008144516,3.061569017,14182
MYOCD,163.9257542,5.483597134,-643,2.53E-04,90,0.333333333,0.005495251,3.0367428,5756
SNRPN,352.8993568,8.723007599,-643,2.53E-04,83,0.333333333,0.005044524,3.037735849,21702
PRKAG3,144.7972242,6.09571121,-660,2.52E-04,76,0.333333333,0.004004905,3.028798411,4384
DTL,1600.871394,3.216424629,-362,2.72E-04,421,0.333333333,0.03100373,3.177259186,84478
ASF1B,1180.037916,3.19581702,-407,2.69E-04,357,0.333333333,0.027217646,3.154915591,62808
BCL2L14,428.5936845,6.780857074,-602,2.56E-04,126,0.333333333,0.007954546,3.057596822,14322
EVA1C,1160.609543,6.093561341,-495,2.63E-04,233,0.333333333,0.015806277,3.11122145,49040
FRS2,151.5212129,4.911188594,-651,2.52E-04,96,0.333333333,0.00562771,3.03326713,5446
MCM8,1131.87054,2.955666976,-417,2.68E-04,377,0.333333333,0.026447918,3.149950348,59808
HJURP,1153.915599,3.176201849,-406,2.69E-04,354,0.333333333,0.026576197,3.155412115,60840
CENPH,742.9001621,1.854747387,-426,2.68E-04,397,0.333333333,0.027540827,3.145481629,49426
CEP55,1002.334148,3.45749779,-404,2.69E-04,319,0.5,0.027424736,3.156405164,60372
SETD8,546.38124,5.30171714,-551,2.59E-04,182,0.333333333,0.013069698,3.083416087,23294
HDAC7,896.4798932,5.637432005,-530,2.60E-04,211,0.333333333,0.011831657,3.093843098,32476
NOD1,646.6313217,5.433850819,-562,2.58E-04,180,0.333333333,0.009838046,3.07795432,23662
NCAPG,2611.747116,3.725331199,-302,2.77E-04,491,0.333333333,0.035143734,3.207050645,124946
RMI2,1126.230438,4.64339399,-435,2.67E-04,295,0.333333333,0.024742529,3.14101291,58854
SCN3B,259.7400935,6.884114878,-625,2.54E-04,100,0.333333333,0.006286097,3.046176763,8788
PRC1,1372.583094,3.154557564,-378,2.71E-04,396,0.333333333,0.029888259,3.169314796,75816
CENPK,610.2953833,2.083860054,-447,2.66E-04,338,0.333333333,0.025492266,3.135054618,40042
CDCA8,1803.521028,2.862212402,-329,2.75E-04,475,0.333333333,0.033400483,3.193644489,97490
HIST3H3,650.8470857,6.517810464,-574,2.58E-04,161,0.333333333,0.010822562,3.071996028,23424
CARD11,1550.242775,5.506421817,-456,2.66E-04,290,0.333333333,0.017428633,3.130585899,60958
DSN1,902.1755244,3.432328895,-469,2.65E-04,304,0.333333333,0.021829271,3.124131082,40844
ATAD5,2545.474342,4.037133728,-334,2.74E-04,458,0.5,0.030554841,3.191161867,117088
HIST1H4A,363.9555694,4.28287331,-570,2.58E-04,165,0.333333333,0.012027644,3.073982125,17900
KIF18B,501.2361982,2.33430795,-464,2.65E-04,274,0.333333333,0.02354233,3.126613704,34222
RFWD3,478.4398823,3.908841605,-516,2.61E-04,212,0.333333333,0.018568822,3.100794439,27794
CDCA5,780.0253759,3.087597077,-433,2.67E-04,297,0.333333333,0.025700878,3.142005958,45486
PPP1R13L,480.7017752,8.569157351,-622,2.54E-04,107,0.333333333,0.005317593,3.047666336,11252
C11orf82,591.4116651,5.153742556,-528,2.61E-04,197,0.5,0.015721825,3.094836147,25890
FBXO5,1515.30956,2.56372262,-348,2.73E-04,475,0.333333333,0.032598781,3.184210526,88186
CABLES1,152.8222868,4.967154962,-633,2.54E-04,100,0.333333333,0.006893527,3.042204568,7096
CDCA3,1246.463811,3.861645179,-409,2.69E-04,336,0.5,0.026951953,3.153922542,62518
NUF2,4009.926617,3.988696085,-222,2.83E-04,586,0.5,0.039979326,3.246772592,193800
C1orf112,643.6264164,3.454949883,-478,2.64E-04,262,0.5,0.021120427,3.119662363,36048
AIFM2,88.13588979,6.378525484,-676,2.51E-04,61,0.333333333,0.003731963,3.021350546,3006
TPTE,1317.232397,10.11851082,-575,2.57E-04,152,0.333333333,0.007397449,3.071499503,35772
TACC3,3168.387768,4.568684511,-282,2.78E-04,484,0.5,0.035076221,3.216981132,142056
KIF20A,740.320804,3.302844673,-455,2.66E-04,287,0.333333333,0.023287722,3.131082423,40860
RPTOR,745.2448402,5.057698631,-528,2.61E-04,212,0.333333333,0.01357949,3.094836147,30602
KIF4A,783.9312971,2.792447419,-439,2.67E-04,322,0.333333333,0.025006947,3.139026812,46294
GIT1,1044.251094,7.585594261,-546,2.59E-04,181,0.333333333,0.010261595,3.085898709,30280
AUNIP,875.4011652,4.186822562,-477,2.64E-04,273,0.333333333,0.020656624,3.120158888,40934
E2F8,2747.818703,4.196118065,-289,2.78E-04,479,0.333333333,0.035604536,3.213505462,132686
UBE2T,1904.833344,3.12909203,-339,2.74E-04,469,0.333333333,0.032746552,3.188679245,101088
POC1A,524.6859206,3.99757789,-520,2.61E-04,218,0.333333333,0.01780673,3.098808342,29318
CENPM,1321.176275,3.064716889,-391,2.70E-04,392,0.333333333,0.028836241,3.16285998,67928
CKAP2L,746.927905,4.450391389,-484,2.64E-04,242,0.333333333,0.020802195,3.116683217,38196
SGOL1,380.196838,3.641853873,-553,2.59E-04,197,0.333333333,0.015357804,3.082423039,18900
RCCD1,51.85110013,5.35998931,-751,2.46E-04,51,0.333333333,0.00361654,2.981132075,1746
ORC6,966.2540716,3.289075927,-441,2.67E-04,329,0.333333333,0.024956363,3.138033764,54816
ANLN,2295.316403,5.586341427,-389,2.70E-04,355,0.333333333,0.025353463,3.163853029,89024
ASPM,705.7794557,3.517982023,-457,2.66E-04,269,0.333333333,0.023485845,3.130089374,38960
SKA3,1107.720793,4.342248502,-430,2.67E-04,297,0.333333333,0.024862177,3.143495531,57644
GINS3,274.3258306,2.931575051,-541,2.60E-04,194,0.333333333,0.017416165,3.088381331,16864
FANCF,1541.989945,5.12421857,-441,2.67E-04,307,0.333333333,0.02047411,3.138033764,65676
KIF18A,913.3272668,2.490265556,-422,2.68E-04,369,0.333333333,0.026732886,3.147467726,58650
RAD18,1120.074986,3.941293015,-438,2.67E-04,316,0.333333333,0.023760508,3.139523337,54956
SYCE2,63.34429231,5.849039795,-799,2.43E-04,46,0.333333333,0.003219399,2.953326713,2092
SPC24,254.7656211,1.763988697,-535,2.60E-04,230,0.333333333,0.017701812,3.091360477,18332
MAGOHB,258.744645,3.584331137,-572,2.58E-04,168,0.333333333,0.013819561,3.072989076,14446
PLCD3,46.01948906,3.43284303,-701,2.49E-04,55,0.333333333,0.002943828,3.001986097,1416
GINS4,352.3192361,3.132340544,-550,2.59E-04,206,0.333333333,0.015710435,3.083912612,17268
PBK,4037.459729,3.638276422,-197,2.85E-04,623,0.5,0.042787559,3.2591857,201574
RMI1,3585.390987,5.510924328,-285,2.78E-04,457,0.333333333,0.034968587,3.215491559,153646
TRPV1,316.1903459,9.76503438,-655,2.52E-04,77,0.333333333,0.004001913,3.031777557,10076
PLCD4,311.4639989,5.873878117,-612,2.55E-04,114,0.333333333,0.006557756,3.053128103,10314
FCRL1,609.420279,5.468125397,-567,2.58E-04,170,0.333333333,0.008858987,3.075471698,19966
PLCZ1,781.8194064,5.983202189,-531,2.60E-04,194,0.333333333,0.012636139,3.093346574,30488
ECT2,1801.552012,4.585220317,-365,2.72E-04,376,0.5,0.029710028,3.175769613,90298
ECSCR,28.23287218,5.766198256,-785,2.41E-04,33,0.333333333,0.001690999,2.941906653,850
WDR76,2437.648405,4.661659762,-352,2.73E-04,413,0.333333333,0.0284888,3.182224429,104290
GINS2,958.0712961,2.953072017,-410,2.69E-04,352,0.333333333,0.028090479,3.153426018,57650
PIDD,704.9614293,6.795975951,-572,2.58E-04,163,0.333333333,0.009558072,3.072989076,20532
SPO11,153.9528276,8.308156475,-671,2.51E-04,67,0.333333333,0.004340211,3.023336643,5856
SPDL1,2422.751741,4.664702823,-351,2.73E-04,417,0.333333333,0.030437605,3.182720953,109668
SHCBP1,1709.226051,4.789415767,-418,2.68E-04,341,0.333333333,0.025352959,3.149453823,69622
DCLRE1B,175.2656203,2.502572116,-580,2.57E-04,173,0.333333333,0.015025405,3.069016882,10720
HELLS,1828.551411,4.240084123,-351,2.73E-04,395,0.333333333,0.031365152,3.182720953,97038
DSCC1,279.7358448,2.464051077,-545,2.59E-04,214,0.333333333,0.017890492,3.086395233,16710
ANTXR1,1626.682982,6.459019693,-458,2.65E-04,265,0.333333333,0.017744398,3.12959285,60628
TRMT2B,377.3483177,7.780995778,-615,2.55E-04,110,0.333333333,0.006364712,3.051142006,11362
SLC22A16,162.0102645,5.83139379,-635,2.53E-04,94,0.333333333,0.007340684,3.040714995,6502
MED18,677.7572947,5.581491474,-553,2.59E-04,186,0.333333333,0.011277433,3.082423039,23972
IL23R,77.71255217,4.754320151,-666,2.51E-04,70,0.333333333,0.004410517,3.024826216,3192
PKIB,440.8015978,5.711866983,-573,2.58E-04,154,0.333333333,0.010622265,3.072492552,18362
SLITRK1,807.2562046,5.855561283,-522,2.61E-04,202,0.333333333,0.013545113,3.097815293,32732
BRSK1,290.6743736,3.10549602,-557,2.59E-04,177,0.333333333,0.012837871,3.080436941,14276
AAAS,953.8405593,5.685604298,-517,2.61E-04,216,0.333333333,0.013995906,3.100297915,34548
TP53AIP1,115.447097,8.270772525,-681,2.51E-04,57,0.333333333,0.00359056,3.018867925,4178
GPR132,113.3586944,7.029241041,-693,2.49E-04,60,0.333333333,0.002836811,3.006951341,3094
OLAH,149.7894385,7.590733575,-666,2.51E-04,68,0.333333333,0.004170172,3.025322741,6752
MCPH1,3968.912476,5.172313909,-270,2.79E-04,488,0.5,0.03181334,3.222939424,166814
USP44,1014.097235,6.126744141,-511,2.62E-04,217,0.333333333,0.014715082,3.103277061,38470
USP53,677.3782935,7.448644145,-584,2.57E-04,144,0.333333333,0.008058456,3.066037736,18230
GPRASP2,143.4092381,6.732003724,-684,2.50E-04,66,0.333333333,0.003776916,3.017378352,3898
C18orf56,57.60995015,3.428567229,-710,2.49E-04,76,0.333333333,0.006888891,3.001986097,1994
NSD1,2114.023259,5.977289065,-411,2.69E-04,325,0.333333333,0.021713475,3.152929494,81896
C7orf43,640.2603278,6.844677202,-568,2.58E-04,158,0.333333333,0.009947446,3.074478649,21958
DEPDC1,2043.651603,4.774276634,-362,2.72E-04,384,0.333333333,0.029156103,3.177259186,93526
MAPK3,2511.798367,4.293782268,-374,2.72E-04,424,0.333333333,0.022902917,3.171300894,96778
MNS1,369.1794471,5.813044196,-604,2.56E-04,134,0.333333333,0.010820803,3.057100298,19026
CHD7,1989.009613,5.397567921,-401,2.70E-04,337,0.333333333,0.02211845,3.157894737,84522
ING5,157.5562521,5.083711266,-633,2.54E-04,97,0.333333333,0.007055344,3.042701092,6982
FAM64A,462.2217926,4.731951251,-542,2.60E-04,183,0.333333333,0.01547459,3.087884806,20128
DAB1,4054.992791,5.48406439,-285,2.78E-04,469,0.333333333,0.029220237,3.215491559,161930
OSBPL6,323.2991389,6.198700893,-598,2.56E-04,124,0.333333333,0.008384094,3.060079444,13000
CENPQ,272.1649747,2.322737617,-534,2.60E-04,220,0.333333333,0.018150786,3.091857001,19654
CHTF18,319.5197237,3.403538613,-556,2.59E-04,182,0.333333333,0.014878689,3.080933466,16622
TNS1,744.2218921,5.641818885,-536,2.60E-04,195,0.333333333,0.012569725,3.090863952,28984
ING4,581.4645416,6.243411222,-569,2.58E-04,158,0.333333333,0.009588252,3.074478649,20444
CENPL,559.9741146,3.529672139,-498,2.63E-04,245,0.333333333,0.019762895,3.109731877,32088
INSRR,471.9430336,6.675169077,-591,2.56E-04,137,0.333333333,0.009304627,3.063555114,19304
INCENP,2257.196396,3.980843779,-329,2.75E-04,454,0.333333333,0.03220392,3.193644489,116574
CD82,346.8052945,5.092338967,-602,2.56E-04,135,0.333333333,0.00679885,3.057100298,12302
SHROOM3,1521.329995,5.818397509,-459,2.65E-04,269,0.333333333,0.01735727,3.129096326,58728
BCAS4,1672.542821,5.026673332,-420,2.68E-04,326,0.333333333,0.021689593,3.148460775,73928
POLL,1115.066719,6.819802825,-521,2.61E-04,208,0.333333333,0.013269508,3.098311817,36124
KIAA1377,41.40948407,6.056616205,-731,2.48E-04,40,0.333333333,0.002489548,2.994041708,1288
NARFL,388.0736938,7.098839837,-620,2.54E-04,108,0.333333333,0.005081494,3.048659384,10426
TSSK1B,1533.313974,4.586033874,-401,2.70E-04,335,0.333333333,0.02407385,3.157894737,74052
ZFPM2,1199.691213,6.017564615,-497,2.63E-04,232,0.333333333,0.0147298,3.110228401,43868
USF1,375.6162358,5.37275275,-593,2.56E-04,143,0.333333333,0.008738398,3.062065541,14142
TDP1,2083.904398,4.399967671,-356,2.73E-04,406,0.333333333,0.030135179,3.180238332,100546
FAM221A,124.409775,4.522439729,-633,2.54E-04,100,0.333333333,0.007918883,3.042701092,7218
MAK,988.3390803,4.717804112,-469,2.65E-04,261,0.333333333,0.018808557,3.124131082,48824
STEAP3,680.1304361,6.169501019,-544,2.60E-04,178,0.333333333,0.011993796,3.086891758,26148
PPM1J,37.84160335,8.251804189,-743,2.45E-04,32,0.333333333,0.001701971,2.975670308,924
NLRC4,133.3704216,4.876059514,-676,2.51E-04,81,0.333333333,0.003837043,3.0183714,3940
RAD54B,740.7560664,4.303370879,-501,2.62E-04,246,0.333333333,0.018726547,3.108242304,34156
BRWD3,170.6195845,4.332699528,-621,2.54E-04,113,0.333333333,0.00790463,3.048659384,8606
MASTL,872.1050919,3.647509135,-438,2.67E-04,304,0.333333333,0.024695042,3.139523337,54462
FBXW8,646.8391487,5.623900751,-548,2.59E-04,184,0.333333333,0.011859138,3.08490566,25478
SPCS2,1827.356634,5.760135952,-441,2.67E-04,296,0.333333333,0.018375582,3.138033764,66438
SMPX,695.5602911,7.218438871,-579,2.57E-04,152,0.333333333,0.007950778,3.069513406,19842
CASP14,124.058843,7.501099701,-669,2.51E-04,65,0.333333333,0.003707706,3.022840119,4648
ZNF785,261.2938715,6.415745122,-633,2.54E-04,99,0.333333333,0.005585332,3.042701092,9430
EPT1,17.69507941,4.537134951,-806,2.43E-04,36,0.333333333,0.002792511,2.956802383,878
SNIP1,1048.270986,4.89625537,-490,2.63E-04,255,0.333333333,0.016066429,3.113704071,43694
C2orf43,319.32305,5.600319936,-588,2.57E-04,136,0.333333333,0.010070333,3.065044687,14196
ESCO2,99.67988075,1.875462469,-605,2.55E-04,142,0.333333333,0.013448097,3.056603774,6682
HSH2D,272.6441236,3.90094351,-612,2.55E-04,137,0.333333333,0.006209795,3.050645482,10148
NEIL3,3162.365832,6.070692541,-354,2.73E-04,391,0.333333333,0.028484101,3.18123138,109696
NUDT6,42.21381681,5.559778051,-745,2.46E-04,44,0.333333333,0.002649699,2.983118173,1454
FANCM,134.5632332,3.071294223,-639,2.53E-04,114,0.333333333,0.00817093,3.039721946,7644
MTA2,778.5690941,5.769511579,-529,2.61E-04,206,0.333333333,0.014574671,3.094339623,29602
TIAM2,472.6730015,6.514708994,-584,2.57E-04,142,0.333333333,0.009031684,3.067030785,16868
ERMAP,17.46026492,6.266971691,-797,2.42E-04,27,0.333333333,0.00148327,2.946871897,592
HIST1H3B,194.015563,4.624864539,-624,2.54E-04,111,0.333333333,0.008771577,3.047169811,7758
CLSPN,222.9496439,3.00681133,-590,2.56E-04,167,0.333333333,0.013151464,3.064051639,10906
DEPDC1B,1298.741745,4.968841502,-437,2.67E-04,300,0.333333333,0.023207868,3.140019861,60876
C19orf40,129.5755361,7.340705497,-714,2.48E-04,60,0.333333333,0.003116745,3.000993049,3798
CCDC37,133.7536615,5.763547953,-641,2.53E-04,83,0.333333333,0.005761653,3.038728898,5636
TMA16,2327.67716,4.439581132,-336,2.74E-04,419,0.333333333,0.029558054,3.190168818,116460
E2F7,2404.789628,5.185110399,-359,2.73E-04,388,0.5,0.027447574,3.178748759,105864
SUV39H2,1778.691562,4.664542024,-413,2.69E-04,354,0.333333333,0.024828364,3.151936445,73100
REEP4,378.7472333,8.133456186,-618,2.55E-04,107,0.333333333,0.006376181,3.050148957,10712
TTPAL,119.1311582,5.965208834,-656,2.52E-04,77,0.333333333,0.005152659,3.030784508,4674
ZNF221,60.36505247,9.101124991,-808,2.41E-04,32,0.333333333,0.00127022,2.94041708,1018
ADAT2,143.6651188,6.27827391,-654,2.52E-04,81,0.333333333,0.005742098,3.032274081,5452
PMS2,516.6215334,4.999386143,-547,2.59E-04,186,0.333333333,0.013631113,3.085402185,24480
CLK1,715.1556419,4.183666062,-487,2.63E-04,242,0.333333333,0.017135719,3.115193644,35022
MTBP,284.0236426,5.973618032,-604,2.56E-04,121,0.333333333,0.008487799,3.057100298,11904
TEX15,90.17124597,5.520054191,-670,2.51E-04,67,0.333333333,0.004471686,3.022840119,3510
BHLHE41,162.0925334,7.026417558,-670,2.51E-04,73,0.333333333,0.003694499,3.021847071,4370
TSPY1,19.59495676,11.11612776,-951,2.30E-04,16,0.333333333,7.64E-04,2.84409136,350
DEFA1,0.252147315,3.876176731,-1281,2.13E-04,5,0.333333333,4.21E-04,2.668818272,18
POU5F1,106.545445,6.090542619,-671,2.51E-04,68,0.333333333,0.004008511,3.023336643,3314
SMC1B,43.65902046,5.399266799,-824,2.41E-04,39,0.333333333,0.002177092,2.937934459,1088
SNX25,1247.838378,5.057446546,-450,2.66E-04,281,0.333333333,0.01878947,3.133565045,58730
SMPD4,270.4081564,5.290139326,-599,2.56E-04,131,0.333333333,0.010139071,3.05958292,11726
SLC45A3,104.7487285,5.377218414,-678,2.51E-04,67,0.333333333,0.003435673,3.019364449,3092
UBD,1449.382525,6.446961105,-482,2.64E-04,252,0.333333333,0.015944226,3.117676266,50870
SNURF,0.649857747,4.444259642,-1356,2.09E-04,6,0.25,3.74E-04,2.628599801,20
SLC2A14,33.7559068,6.273006798,-726,2.48E-04,38,0.333333333,0.002305272,2.994041708,1144
MSH5,63.85018983,4.661197299,-677,2.51E-04,62,0.333333333,0.004534969,3.019364449,2720
